datetime,PV,PL,Buy_rate,Sell_rate,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,s,soc_1,soc_2,u,xchg_1,xchg_2,xdchg_1,xdchg_2,Pnet
03-Nov-2023 11:00:00,9.89576470413208,7.118735,5.8,2,1.38851485206602,1.38851485206606,0,0,0,78.2145818498004,78.2145818498004,0,1,1,-0,-0,0
03-Nov-2023 11:15:00,10.7916029342651,7.4053755,5.8,2,1.42512937659454,1.42512937659454,0,0,0,78.478399671693,78.478399671693,0,1,1,-0,-0,0.53596868107605
03-Nov-2023 11:30:00,10.5052997531891,7.655041,5.8,2,1.42512937659454,1.42512937659454,0,0,0,78.7491742532459,78.7491742532459,0,1,1,-0,-0,0
03-Nov-2023 11:45:00,10.6089681529999,7.956671,5.8,2,1.32614857649994,1.32614857649994,0,0,0,79.0199488347989,79.0199488347989,0,1,1,-0,-0,0
03-Nov-2023 12:00:00,10.4117216674805,7.734029,5.8,2,1.32614857649994,1.32614857649994,0,0,0,79.2719170643339,79.2719170643339,0,1,1,-0,-0,0.0253955144805911
03-Nov-2023 12:15:00,9.88970321846008,7.8854566,5.8,2,1.00212330923002,1.00212330923006,0,0,0,79.5238852938689,79.5238852938689,0,1,1,-0,-0,0
03-Nov-2023 12:30:00,9.64678867607117,7.9865994,5.8,2,0.830094638035551,0.830094638035617,0,0,0,79.7142887226226,79.7142887226226,0,1,1,-0,-0,0
03-Nov-2023 12:45:00,9.61858111610413,8.595814,5.8,2,0.511383558052097,0.511383558052029,0,0,0,79.8720067038493,79.8720067038493,0,1,1,-0,-0,0
03-Nov-2023 13:00:00,9.0444327381134,8.719902,5.8,2,0.162265369056748,0.162265369056657,0,0,0,79.9691695798792,79.9691695798792,0,1,1,-0,-0,0
03-Nov-2023 13:15:00,8.86775574531555,9.122486,5.8,2,0,0,0.127365127342224,0.127365127342224,0,80,80,0,-0,0,1,1,5.55111512312578e-16
03-Nov-2023 13:30:00,8.67868981704712,9.416265,5.8,2,0,0,0.368787591476498,0.368787591476382,0,79.9711680526673,79.9711680526673,0,-0,-0,1,1,0
